"review_id","review_description","rating","thumbs_up","review_date","comment","tokenized_comment","SWR_comment","stemmed","lemmatized"
"a9ac33b8-1a1b-41c6-902f-7c03593047fc","I keeps me in order. I love it and have recommend that my daughter use it.",5,2,NA,"i keeps me in order i love it and have recommend that my daughter use it","i, keeps, me, in, order, i, love, it, and, have, recommend, that, my, daughter, use, it","keeps, order, love, recommend, daughter, use","keep, order, love, recommend, daughter, us","keep, order, love, recommend, daughter, use"
"b3ceb31f-2b9e-48a8-819f-c5f19909f6c4","Great app for keeping track of the many password changes to the different apps",5,0,NA,"great app for keeping track of the many password changes to the different apps","great, app, for, keeping, track, of, the, many, password, changes, to, the, different, apps","great, app, keeping, track, many, password, changes, different, apps","great, app, keep, track, mani, password, chang, differ, app","great, app, keep, track, many, password, change, different, app"
"7252195c-b0c0-4764-acc1-1e35b4b7576b","This app has been a life saver. Having so many passwords to keep up with can be difficult but this app allows me to keep all of them in one spot.",4,7,NA,"this app has been a life saver having so many passwords to keep up with can be difficult but this app allows me to keep all of them in one spot","this, app, has, been, a, life, saver, having, so, many, passwords, to, keep, up, with, can, be, difficult, but, this, app, allows, me, to, keep, all, of, them, in, one, spot","app, life, saver, many, passwords, keep, can, difficult, app, allows, keep, one, spot","app, life, saver, mani, password, keep, can, difficult, app, allow, keep, on, spot","app, life, saver, many, password, keep, can, difficult, app, allow, keep, one, spot"
"687e4935-93ba-454e-bac0-442b188c63b4","I love it",5,0,NA,"i love it","i, love, it","love","love","love"
"3a81dd9c-36b1-473b-8703-f28fe6efffd2","Great app!",5,0,NA,"great app","great, app","great, app","great, app","great, app"
"a8d8574a-dd23-4b32-b58e-5a11c2e0799e","It easy and so fare works",5,1,NA,"it easy and so fare works","it, easy, and, so, fare, works","easy, fare, works","easi, fare, work","easy, fare, work"
"76c8e3e3-fec7-4390-be5b-85415075b003","Very good apps",4,0,NA,"very good apps","very, good, apps","good, apps","good, app","good, app"
"9a17a977-d1cb-49d9-bd48-1ad57cc37444","Just the best",5,0,NA,"just the best","just, the, best","just, best","just, best","just, good"
"7aada3e2-a836-421a-9e09-412bc195a055","Love this app!!! Just don't forget your password!! It's so well protected your the only one who can open your information .",5,5,NA,"love this app just dont forget your password its so well protected your the only one who can open your information ","love, this, app, just, dont, forget, your, password, its, so, well, protected, your, the, only, one, who, can, open, your, information","love, app, just, dont, forget, password, well, protected, one, can, open, information","love, app, just, dont, forget, password, well, protect, on, can, open, inform","love, app, just, do, forget, password, good, protect, one, can, open, information"
"0e38226c-ba5c-4e2e-93fa-b03d519e872c","good",5,0,NA,"good","good","good","good","good"
"ffa16d3e-a6ff-4c89-b95c-f0d2b05ed4b1","Excellent app.",5,0,NA,"excellent app","excellent, app","excellent, app","excel, app","excellent, app"
"42322da2-d48f-454c-b66a-f210a56f12a9","The best password manager I've used so far 😊",5,1,NA,"the best password manager ive used so far ","the, best, password, manager, ive, used, so, far","best, password, manager, ive, used, far","best, password, manag, iv, us, far","good, password, manager, ive, use, far"
"51bc3f3e-a922-4f65-99d5-dee38215ee26","Easy to use. Great off-line app.",4,2,NA,"easy to use great offline app","easy, to, use, great, offline, app","easy, use, great, offline, app","easi, us, great, offlin, app","easy, use, great, offline, app"
"25c383ef-cf3f-4ecb-a870-e5bd89e32d35","Keeps me organized and avoids pulling my hair out! Recommended by an IT friend.",5,2,NA,"keeps me organized and avoids pulling my hair out recommended by an it friend","keeps, me, organized, and, avoids, pulling, my, hair, out, recommended, by, an, it, friend","keeps, organized, avoids, pulling, hair, recommended, friend","keep, organ, avoid, pull, hair, recommend, friend","keep, organize, avoid, pull, hair, recommend, friend"
"330ab77c-e04f-4fe4-8a75-cab017309212","Awesome",5,3,NA,"awesome","awesome","awesome","awesom","awesome"
"47aadc96-1598-439d-aba7-8b03104eadf4","Has some Icons. Doesn't have MeWe Social Network icon 🤔. Secure. I'm happy 😊.",5,2,NA,"has some icons doesnt have mewe social network icon  secure im happy ","has, some, icons, doesnt, have, mewe, social, network, icon, , secure, im, happy","icons, doesnt, mewe, social, network, icon, , secure, im, happy","icon, doesnt, mew, social, network, icon, , secur, im, happi","icon, doesnt, mewe, social, network, icon, , secure, im, happy"
"144014c2-8a38-4b99-859a-7b5cd13ffd6b","good",4,1,NA,"good","good","good","good","good"
"d86a4a1a-6077-48ef-accf-0675ca6a4fc7","easy to use",5,2,NA,"easy to use","easy, to, use","easy, use","easi, us","easy, use"
"5518e3a4-c32e-4a58-88ad-74b38422e827","Convenient pw storage. Just a master pw to keep app safe. Also backup to cloud drive.",5,5,NA,"convenient pw storage just a master pw to keep app safe also backup to cloud drive","convenient, pw, storage, just, a, master, pw, to, keep, app, safe, also, backup, to, cloud, drive","convenient, pw, storage, just, master, pw, keep, app, safe, also, backup, cloud, drive","conveni, pw, storag, just, master, pw, keep, app, safe, also, backup, cloud, drive","convenient, pw, storage, just, master, pw, keep, app, safe, also, backup, cloud, drive"
"89ea1107-fec1-4b0f-b699-29827cf605fc","Secure 🔐. Works perfectly. I was able to recover my data after multiple bootloader failures! The only feature I would like to have is, customizable icons - Create my own standard icons. e.g. Specific icons unique to my country.",5,11,NA,"secure  works perfectly i was able to recover my data after multiple bootloader failures the only feature i would like to have is customizable icons  create my own standard icons eg specific icons unique to my country","secure, , works, perfectly, i, was, able, to, recover, my, data, after, multiple, bootloader, failures, the, only, feature, i, would, like, to, have, is, customizable, icons, , create, my, own, standard, icons, eg, specific, icons, unique, to, my, country","secure, , works, perfectly, able, recover, data, multiple, bootloader, failures, feature, like, customizable, icons, , create, standard, icons, eg, specific, icons, unique, country","secur, , work, perfectli, abl, recov, data, multipl, bootload, failur, featur, like, customiz, icon, , creat, standard, icon, eg, specif, icon, uniqu, countri","secure, , work, perfectly, able, recover, datum, multiple, bootloader, failure, feature, like, customizable, icon, , create, standard, icon, eg, specific, icon, unique, country"
"94862be6-b778-4bae-b248-88da18f41c36","Easy t manage",5,2,NA,"easy t manage","easy, t, manage","easy, t, manage","easi, t, manag","easy, t, manage"
"4aec16a3-a2ae-48d8-ac00-0667e9073c55","Very good app. I just need to know what happens if I loose my phone? How do get my info back in secure mode??",4,14,NA,"very good app i just need to know what happens if i loose my phone how do get my info back in secure mode","very, good, app, i, just, need, to, know, what, happens, if, i, loose, my, phone, how, do, get, my, info, back, in, secure, mode","good, app, just, need, know, happens, loose, phone, get, info, back, secure, mode","good, app, just, need, know, happen, loos, phone, get, info, back, secur, mode","good, app, just, need, know, happen, loose, phone, get, info, back, secure, mode"
"e7f945c6-0658-436e-bfff-006512f6ec90","Great .. I use it all the time !",5,1,NA,"great  i use it all the time ","great, , i, use, it, all, the, time","great, , use, time","great, , us, time","great, , use, time"
"7fe2eb4e-0cd8-4441-b185-641e1a397e68","Great app, easy to use. I have no issues",5,2,NA,"great app easy to use i have no issues","great, app, easy, to, use, i, have, no, issues","great, app, easy, use, issues","great, app, easi, us, issu","great, app, easy, use, issue"
"bf75e5c9-20bd-4285-a3b8-6ad43b76a83b","Easy to use. Previously I was able to restore my backup data multiple times due to bootloader failures on my LG-G3. This is a must for all smartphone. I've lost data so many times before. Transferring my data to my current phone was a simple and easy. Excellent job! Thank you so much...Very happy with the new feature. Fingerprint scan is very nice!",5,15,NA,"easy to use previously i was able to restore my backup data multiple times due to bootloader failures on my lgg this is a must for all smartphone ive lost data so many times before transferring my data to my current phone was a simple and easy excellent job thank you so muchvery happy with the new feature fingerprint scan is very nice","easy, to, use, previously, i, was, able, to, restore, my, backup, data, multiple, times, due, to, bootloader, failures, on, my, lgg, this, is, a, must, for, all, smartphone, ive, lost, data, so, many, times, before, transferring, my, data, to, my, current, phone, was, a, simple, and, easy, excellent, job, thank, you, so, muchvery, happy, with, the, new, feature, fingerprint, scan, is, very, nice","easy, use, previously, able, restore, backup, data, multiple, times, due, bootloader, failures, lgg, must, smartphone, ive, lost, data, many, times, transferring, data, current, phone, simple, easy, excellent, job, thank, muchvery, happy, new, feature, fingerprint, scan, nice","easi, us, previous, abl, restor, backup, data, multipl, time, due, bootload, failur, lgg, must, smartphon, iv, lost, data, mani, time, transfer, data, current, phone, simpl, easi, excel, job, thank, muchveri, happi, new, featur, fingerprint, scan, nice","easy, use, previously, able, restore, backup, datum, multiple, time, due, bootloader, failure, lgg, must, smartphone, ive, lose, datum, many, time, transfer, datum, current, phone, simple, easy, excellent, job, thank, muchvery, happy, new, feature, fingerprint, scan, nice"
"38b16f09-b02a-48de-87ce-fd1a389f1872","I really recommend this app.. it's a nice app ever that we could use.. very organized for account to keep your password and email with matching icon that reflects to the account that related to.. so useful and manageable.. its better to organized with style but simply.. I love it!!!!",5,2,NA,"i really recommend this app its a nice app ever that we could use very organized for account to keep your password and email with matching icon that reflects to the account that related to so useful and manageable its better to organized with style but simply i love it","i, really, recommend, this, app, its, a, nice, app, ever, that, we, could, use, very, organized, for, account, to, keep, your, password, and, email, with, matching, icon, that, reflects, to, the, account, that, related, to, so, useful, and, manageable, its, better, to, organized, with, style, but, simply, i, love, it","really, recommend, app, nice, app, ever, use, organized, account, keep, password, email, matching, icon, reflects, account, related, useful, manageable, better, organized, style, simply, love","realli, recommend, app, nice, app, ever, us, organ, account, keep, password, email, match, icon, reflect, account, relat, us, manag, better, organ, style, simpli, love","really, recommend, app, nice, app, ever, use, organize, account, keep, password, email, match, icon, reflect, account, relate, useful, manageable, good, organize, style, simply, love"
"de7e56af-a0c9-432b-85ab-8483a6082b3c","Is this app available on my laptop?",4,1,NA,"is this app available on my laptop","is, this, app, available, on, my, laptop","app, available, laptop","app, avail, laptop","app, available, laptop"
"52632cad-7cc1-4b8e-937a-b7cfef5d838a","Loved the app for awhile but recently it has wiped all my passwords twice. 
You don't get a third strike with me. Uninstalling because I can't trust 
this app.",1,1,NA,"loved the app for awhile but recently it has wiped all my passwords twice 
you dont get a third strike with me uninstalling because i cant trust 
this app","loved, the, app, for, awhile, but, recently, it, has, wiped, all, my, passwords, twice, , you, dont, get, a, third, strike, with, me, uninstalling, because, i, cant, trust, , this, app","loved, app, awhile, recently, wiped, passwords, twice, , dont, get, third, strike, uninstalling, cant, trust, , app","love, app, awhil, recent, wipe, password, twice, , dont, get, third, strike, uninstal, cant, trust, , app","love, app, awhile, recently, wipe, password, twice, , do, get, 3, strike, uninstalling, cant, trust, , app"
"300da08c-1821-4454-860b-a32371e9664e","This is the easiest security app I have found. It makes storing passwords 
simple.",5,1,NA,"this is the easiest security app i have found it makes storing passwords 
simple","this, is, the, easiest, security, app, i, have, found, it, makes, storing, passwords, , simple","easiest, security, app, found, makes, storing, passwords, , simple","easiest, secur, app, found, make, store, password, , simpl","easy, security, app, find, make, store, password, , simple"
"7521a973-70e7-47fa-b35d-bac8800e023f","Good quality easy to set up and use",5,1,NA,"good quality easy to set up and use","good, quality, easy, to, set, up, and, use","good, quality, easy, set, use","good, qualiti, easi, set, us","good, quality, easy, set, use"
"80e63126-58d4-4b1b-83a9-783e8940b47d","Easy to use and handy.",5,2,NA,"easy to use and handy","easy, to, use, and, handy","easy, use, handy","easi, us, handi","easy, use, handy"
"9eb93dbc-7003-437e-9a40-d4c5a698aa51","Love this app! This is my life in one little app",5,1,NA,"love this app this is my life in one little app","love, this, app, this, is, my, life, in, one, little, app","love, app, life, one, little, app","love, app, life, on, littl, app","love, app, life, one, little, app"
"84cf5585-b258-4eb7-880e-5a891b18eb31","Easy to use. Simple storage for passwords. Probably not for everyone. But perfect if you just want a single source for your passwords without all the exotic features.",5,4,NA,"easy to use simple storage for passwords probably not for everyone but perfect if you just want a single source for your passwords without all the exotic features","easy, to, use, simple, storage, for, passwords, probably, not, for, everyone, but, perfect, if, you, just, want, a, single, source, for, your, passwords, without, all, the, exotic, features","easy, use, simple, storage, passwords, probably, everyone, perfect, just, want, single, source, passwords, without, exotic, features","easi, us, simpl, storag, password, probabl, everyon, perfect, just, want, singl, sourc, password, without, exot, featur","easy, use, simple, storage, password, probably, everyone, perfect, just, want, single, source, password, without, exotic, feature"
"982ebefa-e8b8-4043-930b-1a340f344374","I tried MANY apps before I FINALLY found one that was conducive to my needs.  I am not familiar with all of the apps feature, however, I am happy with what I presently see.  I don't want an upgrade to PRO feature as the current is sufficient.  Thanks",5,6,NA,"i tried many apps before i finally found one that was conducive to my needs  i am not familiar with all of the apps feature however i am happy with what i presently see  i dont want an upgrade to pro feature as the current is sufficient  thanks","i, tried, many, apps, before, i, finally, found, one, that, was, conducive, to, my, needs, , i, am, not, familiar, with, all, of, the, apps, feature, however, i, am, happy, with, what, i, presently, see, , i, dont, want, an, upgrade, to, pro, feature, as, the, current, is, sufficient, , thanks","tried, many, apps, finally, found, one, conducive, needs, , familiar, apps, feature, however, happy, presently, see, , dont, want, upgrade, pro, feature, current, sufficient, , thanks","tri, mani, app, final, found, on, conduc, need, , familiar, app, featur, howev, happi, present, see, , dont, want, upgrad, pro, featur, current, suffici, , thank","try, many, app, finally, find, one, conducive, need, , familiar, app, feature, however, happy, presently, see, , do, want, upgrade, pro, feature, current, sufficient, , thank"
"27c2dcbc-e827-49b7-83f2-39d90a206617","The app works as advertised.",5,1,NA,"the app works as advertised","the, app, works, as, advertised","app, works, advertised","app, work, advertis","app, work, advertise"
"78669449-84df-40c4-a65e-224a7f1811f2","Not too bad",5,1,NA,"not too bad","not, too, bad","bad","bad","bad"
"7715fcf6-c017-4edc-8fc4-d23a9daa6999","Potentially a great app except for the following points which I could notice in the short period of use: 1. Does not REQUIRE an account - which means if anyone gets access to your phone, they can see your passwords! Unsecure, uhh? 2. Description doesn't give any idea about encryption of your data on the phone! 3. Sync to DropBox/GoogleDrive could be automated!",3,0,NA,"potentially a great app except for the following points which i could notice in the short period of use  does not require an account  which means if anyone gets access to your phone they can see your passwords unsecure uhh  description doesnt give any idea about encryption of your data on the phone  sync to dropboxgoogledrive could be automated","potentially, a, great, app, except, for, the, following, points, which, i, could, notice, in, the, short, period, of, use, , does, not, require, an, account, , which, means, if, anyone, gets, access, to, your, phone, they, can, see, your, passwords, unsecure, uhh, , description, doesnt, give, any, idea, about, encryption, of, your, data, on, the, phone, , sync, to, dropboxgoogledrive, could, be, automated","potentially, great, app, except, following, points, notice, short, period, use, , require, account, , means, anyone, gets, access, phone, can, see, passwords, unsecure, uhh, , description, doesnt, give, idea, encryption, data, phone, , sync, dropboxgoogledrive, automated","potenti, great, app, except, follow, point, notic, short, period, us, , requir, account, , mean, anyon, get, access, phone, can, see, password, unsecur, uhh, , descript, doesnt, give, idea, encrypt, data, phone, , sync, dropboxgoogledr, autom","potentially, great, app, except, follow, point, notice, short, period, use, , require, account, , mean, anyone, get, access, phone, can, see, password, unsecure, uhh, , description, doesnt, give, idea, encryption, datum, phone, , sync, dropboxgoogledrive, automate"
"0b8d7005-b436-4e72-86a4-1572619289e4","Does what it's supposed to do, easy to use. Very customizable. Can't find any negatives. Let's hope it stays that way.",5,2,NA,"does what its supposed to do easy to use very customizable cant find any negatives lets hope it stays that way","does, what, its, supposed, to, do, easy, to, use, very, customizable, cant, find, any, negatives, lets, hope, it, stays, that, way","supposed, easy, use, customizable, cant, find, negatives, lets, hope, stays, way","suppos, easi, us, customiz, cant, find, neg, let, hope, stai, wai","suppose, easy, use, customizable, cant, find, negative, let, hope, stay, way"
"8a2b8c3a-d898-4c2a-adf7-764b6575afe4","Love this app. It's so clear and easy to se each password saved.",5,3,NA,"love this app its so clear and easy to se each password saved","love, this, app, its, so, clear, and, easy, to, se, each, password, saved","love, app, clear, easy, se, password, saved","love, app, clear, easi, se, password, save","love, app, clear, easy, se, password, save"
"2a3756d6-43dc-409b-aad9-9400886fcba7","Nice to have my passwords all in one place.",5,7,NA,"nice to have my passwords all in one place","nice, to, have, my, passwords, all, in, one, place","nice, passwords, one, place","nice, password, on, place","nice, password, one, place"
"eac3fa63-3bcc-4ef4-8a22-2a64cc81229f","Great app!",5,2,NA,"great app","great, app","great, app","great, app","great, app"
"e770dfcb-af28-4b19-89c6-d44a63e39934","Works great for my needs.",5,2,NA,"works great for my needs","works, great, for, my, needs","works, great, needs","work, great, need","work, great, need"
"72f06b2d-fcfa-49b5-9685-ca587167479e","Ok good app...very safe and useful",5,1,NA,"ok good appvery safe and useful","ok, good, appvery, safe, and, useful","ok, good, appvery, safe, useful","ok, good, appveri, safe, us","okay, good, appvery, safe, useful"
"e990717c-d0a3-48b3-abe9-87cd0a4829b7","Good app. Easy to save all my information. Have been saver many times.",5,2,NA,"good app easy to save all my information have been saver many times","good, app, easy, to, save, all, my, information, have, been, saver, many, times","good, app, easy, save, information, saver, many, times","good, app, easi, save, inform, saver, mani, time","good, app, easy, save, information, saver, many, time"
"40667adf-3d81-4ffd-9938-626f02740aae","I like this app, just wish there was some way to recover all my passwords I had before i changed phones. I tried to find a backup and have been unsuccessful.",4,0,NA,"i like this app just wish there was some way to recover all my passwords i had before i changed phones i tried to find a backup and have been unsuccessful","i, like, this, app, just, wish, there, was, some, way, to, recover, all, my, passwords, i, had, before, i, changed, phones, i, tried, to, find, a, backup, and, have, been, unsuccessful","like, app, just, wish, way, recover, passwords, changed, phones, tried, find, backup, unsuccessful","like, app, just, wish, wai, recov, password, chang, phone, tri, find, backup, unsuccess","like, app, just, wish, way, recover, password, change, phone, try, find, backup, unsuccessful"
"0f0172ba-87ef-4f95-986d-7d697ca6a3a1","Efficient and well designed",5,0,NA,"efficient and well designed","efficient, and, well, designed","efficient, well, designed","effici, well, design","efficient, good, design"
"cb67f0d3-04b8-4dbd-9676-bf3d2ce31fe7","Good one.",5,1,NA,"good one","good, one","good, one","good, on","good, one"
"4ad33523-692b-4155-8532-de70516be605","Loving it so far. It was easy to load all my info and I really like the look of it. I gave it a 4 though because it doesn't have an auto lock. You have to log out for it to lock up again. Would love to see this security feature added.",4,4,NA,"loving it so far it was easy to load all my info and i really like the look of it i gave it a  though because it doesnt have an auto lock you have to log out for it to lock up again would love to see this security feature added","loving, it, so, far, it, was, easy, to, load, all, my, info, and, i, really, like, the, look, of, it, i, gave, it, a, , though, because, it, doesnt, have, an, auto, lock, you, have, to, log, out, for, it, to, lock, up, again, would, love, to, see, this, security, feature, added","loving, far, easy, load, info, really, like, look, gave, , though, doesnt, auto, lock, log, lock, love, see, security, feature, added","love, far, easi, load, info, realli, like, look, gave, , though, doesnt, auto, lock, log, lock, love, see, secur, featur, ad","love, far, easy, load, info, really, like, look, give, , though, doesnt, auto, lock, log, lock, love, see, security, feature, add"
"c1134f24-fbd9-437e-9721-807cf238b30f","Good app that stores my passwords and backup to Google Drive.",4,2,NA,"good app that stores my passwords and backup to google drive","good, app, that, stores, my, passwords, and, backup, to, google, drive","good, app, stores, passwords, backup, google, drive","good, app, store, password, backup, googl, drive","good, app, store, password, backup, google, drive"
"7e28ba65-030c-4c9e-a6bb-00771e85b4d5","Love the app",5,1,NA,"love the app","love, the, app","love, app","love, app","love, app"
"6236ca6d-1e3d-4b43-9425-b9e2ea8a6c40","When I retrieve stored information from Google drive, it becomes unrecognisable. How can it be possible to retrieve information the same as uploaded?",4,1,NA,"when i retrieve stored information from google drive it becomes unrecognisable how can it be possible to retrieve information the same as uploaded","when, i, retrieve, stored, information, from, google, drive, it, becomes, unrecognisable, how, can, it, be, possible, to, retrieve, information, the, same, as, uploaded","retrieve, stored, information, google, drive, becomes, unrecognisable, can, possible, retrieve, information, uploaded","retriev, store, inform, googl, drive, becom, unrecognis, can, possibl, retriev, inform, upload","retrieve, store, information, google, drive, become, unrecognisable, can, possible, retrieve, information, upload"
"c9cd0cd0-b63f-4831-a8ce-46cac5955754","While it does not auto-sync, it can store it's data on Google Drive and DropBox, so it can be accessed across all platforms. It also does lack an auto-close feature. Otherwise, a very useful app. I especially like the one click copy to clipboard, very handy! Also has a password generator, way cool! A few small tweeks, and this app would rock!",4,1,NA,"while it does not autosync it can store its data on google drive and dropbox so it can be accessed across all platforms it also does lack an autoclose feature otherwise a very useful app i especially like the one click copy to clipboard very handy also has a password generator way cool a few small tweeks and this app would rock","while, it, does, not, autosync, it, can, store, its, data, on, google, drive, and, dropbox, so, it, can, be, accessed, across, all, platforms, it, also, does, lack, an, autoclose, feature, otherwise, a, very, useful, app, i, especially, like, the, one, click, copy, to, clipboard, very, handy, also, has, a, password, generator, way, cool, a, few, small, tweeks, and, this, app, would, rock","autosync, can, store, data, google, drive, dropbox, can, accessed, across, platforms, also, lack, autoclose, feature, otherwise, useful, app, especially, like, one, click, copy, clipboard, handy, also, password, generator, way, cool, small, tweeks, app, rock","autosync, can, store, data, googl, drive, dropbox, can, access, across, platform, also, lack, autoclos, featur, otherwis, us, app, especi, like, on, click, copi, clipboard, handi, also, password, gener, wai, cool, small, tweek, app, rock","autosync, can, store, datum, google, drive, dropbox, can, access, across, platform, also, lack, autoclose, feature, otherwise, useful, app, especially, like, one, click, copy, clipboard, handy, also, password, generator, way, cool, small, tweeks, app, rock"
"e87a5f5c-90e4-4143-a933-985086811b4d","Does what I need it to do. Would like to see some sort of auto close option for app when phone sleeps or shuts down. Other than that, good app",4,2,NA,"does what i need it to do would like to see some sort of auto close option for app when phone sleeps or shuts down other than that good app","does, what, i, need, it, to, do, would, like, to, see, some, sort, of, auto, close, option, for, app, when, phone, sleeps, or, shuts, down, other, than, that, good, app","need, like, see, sort, auto, close, option, app, phone, sleeps, shuts, good, app","need, like, see, sort, auto, close, option, app, phone, sleep, shut, good, app","need, like, see, sort, auto, close, option, app, phone, sleep, shut, good, app"
"3b5c51ea-8263-4839-8626-47df3c1f69ba","Great to store password",4,1,NA,"great to store password","great, to, store, password","great, store, password","great, store, password","great, store, password"
"84e53c91-91f7-4581-800a-e07ef41bc6b6","Awesome",5,1,NA,"awesome","awesome","awesome","awesom","awesome"
"8d62d61f-b5a5-4c54-8e9c-1f301e8e5ab6","Very 👍 nice app",4,3,NA,"very  nice app","very, , nice, app",", nice, app",", nice, app",", nice, app"
"9abc95be-2575-4e7b-ade7-13b9f0d6f43d","It is easy to use and has a nice screen layout.",5,3,NA,"it is easy to use and has a nice screen layout","it, is, easy, to, use, and, has, a, nice, screen, layout","easy, use, nice, screen, layout","easi, us, nice, screen, layout","easy, use, nice, screen, layout"
"7c6d3a53-7ed0-4e51-ae5b-41b1948323ed","Very handy  No problems at all.",5,3,NA,"very handy  no problems at all","very, handy, , no, problems, at, all","handy, , problems","handi, , problem","handy, , problem"
"d5934474-9ebd-41c5-b35a-052643ea0d78","Simple and best password manager... Lovely UI and Icons... If the option to add more fields is given, then it can be used for many purposes... Keep up the good work...",5,9,NA,"simple and best password manager lovely ui and icons if the option to add more fields is given then it can be used for many purposes keep up the good work","simple, and, best, password, manager, lovely, ui, and, icons, if, the, option, to, add, more, fields, is, given, then, it, can, be, used, for, many, purposes, keep, up, the, good, work","simple, best, password, manager, lovely, ui, icons, option, add, fields, given, can, used, many, purposes, keep, good, work","simpl, best, password, manag, love, ui, icon, option, add, field, given, can, us, mani, purpos, keep, good, work","simple, good, password, manager, lovely, ui, icon, option, add, field, give, can, use, many, purpose, keep, good, work"
"9c0c66ed-d7bf-4cdd-8ec8-9d599d619bee","It is nice and very well simple to use",5,4,NA,"it is nice and very well simple to use","it, is, nice, and, very, well, simple, to, use","nice, well, simple, use","nice, well, simpl, us","nice, good, simple, use"
"6e9bd0f5-06cc-4ee6-b127-18493c6746d7","Good done",5,2,NA,"good done","good, done","good, done","good, done","good, do"
"8032fdb9-d2cb-4547-95a5-7f6f5b7a9968","So far so Good",5,2,NA,"so far so good","so, far, so, good","far, good","far, good","far, good"
"8b613100-cb0e-446e-89c0-66ef21811dc5","Super and easy",5,3,NA,"super and easy","super, and, easy","super, easy","super, easi","super, easy"
"8f41fb4e-89bb-4cb2-a258-4179d7ebe783","Amazing",5,0,NA,"amazing","amazing","amazing","amaz","amaze"
"189fded4-5388-4d12-9fe6-bd89992d8219","Great Password Keeper! Easy to store and retrieve. Thanks so much for the work and dedication put into this app!!!",5,2,NA,"great password keeper easy to store and retrieve thanks so much for the work and dedication put into this app","great, password, keeper, easy, to, store, and, retrieve, thanks, so, much, for, the, work, and, dedication, put, into, this, app","great, password, keeper, easy, store, retrieve, thanks, much, work, dedication, put, app","great, password, keeper, easi, store, retriev, thank, much, work, dedic, put, app","great, password, keeper, easy, store, retrieve, thank, much, work, dedication, put, app"
"44244801-c2c9-47ba-811b-3ef8140dbbd7","Great app, simple to use.",5,1,NA,"great app simple to use","great, app, simple, to, use","great, app, simple, use","great, app, simpl, us","great, app, simple, use"
"b8cb4951-0e2c-47f2-b5b2-cc89daeab783","Easy to use and flexible with good choice of icons to go with the passwords",5,2,NA,"easy to use and flexible with good choice of icons to go with the passwords","easy, to, use, and, flexible, with, good, choice, of, icons, to, go, with, the, passwords","easy, use, flexible, good, choice, icons, go, passwords","easi, us, flexibl, good, choic, icon, go, password","easy, use, flexible, good, choice, icon, go, password"
"a3bf82b7-da8e-43ed-b2a4-b540a1dba49b","good",5,0,NA,"good","good","good","good","good"
"91635daa-e90e-46c9-9878-d4a3806c3c2e","I loved this while inputting my passwords.  Very easy to use.  But I never selected a security code and closed out the app. Now I cannot regain access. There is no option to recover account 😟",3,2,NA,"i loved this while inputting my passwords  very easy to use  but i never selected a security code and closed out the app now i cannot regain access there is no option to recover account ","i, loved, this, while, inputting, my, passwords, , very, easy, to, use, , but, i, never, selected, a, security, code, and, closed, out, the, app, now, i, cannot, regain, access, there, is, no, option, to, recover, account","loved, inputting, passwords, , easy, use, , never, selected, security, code, closed, app, now, regain, access, option, recover, account","love, input, password, , easi, us, , never, select, secur, code, close, app, now, regain, access, option, recov, account","love, input, password, , easy, use, , never, select, security, code, close, app, now, regain, access, option, recover, account"
"7019dc83-4864-4e4d-8066-3d33e2dfbac2","I really loved this app until I had to do a factory reset and everything was lost. It was simple and easy to use.   Really wish it had a backup/restore feature. Now I need to look for a different app and type all my passwords again.  Not taking a chance of losing them so installing an app with backup/restore/sync.",3,2,NA,"i really loved this app until i had to do a factory reset and everything was lost it was simple and easy to use   really wish it had a backuprestore feature now i need to look for a different app and type all my passwords again  not taking a chance of losing them so installing an app with backuprestoresync","i, really, loved, this, app, until, i, had, to, do, a, factory, reset, and, everything, was, lost, it, was, simple, and, easy, to, use, , , really, wish, it, had, a, backuprestore, feature, now, i, need, to, look, for, a, different, app, and, type, all, my, passwords, again, , not, taking, a, chance, of, losing, them, so, installing, an, app, with, backuprestoresync","really, loved, app, factory, reset, everything, lost, simple, easy, use, , , really, wish, backuprestore, feature, now, need, look, different, app, type, passwords, , taking, chance, losing, installing, app, backuprestoresync","realli, love, app, factori, reset, everyth, lost, simpl, easi, us, , , realli, wish, backuprestor, featur, now, need, look, differ, app, type, password, , take, chanc, lose, instal, app, backuprestoresync","really, love, app, factory, reset, everything, lose, simple, easy, use, , , really, wish, backuprestore, feature, now, need, look, different, app, type, password, , take, chance, lose, install, app, backuprestoresync"
"0b454386-5872-40e9-8c2e-78d335429021","It's perfect just looks like a regular email list for sum1 forgetful like myself and its free a beautiful lil app",5,4,NA,"its perfect just looks like a regular email list for sum forgetful like myself and its free a beautiful lil app","its, perfect, just, looks, like, a, regular, email, list, for, sum, forgetful, like, myself, and, its, free, a, beautiful, lil, app","perfect, just, looks, like, regular, email, list, sum, forgetful, like, free, beautiful, lil, app","perfect, just, look, like, regular, email, list, sum, forget, like, free, beauti, lil, app","perfect, just, look, like, regular, email, list, sum, forgetful, like, free, beautiful, lil, app"
"af4a0483-3bfd-4d58-895c-9e7ceaf3ffec","Good App",5,0,NA,"good app","good, app","good, app","good, app","good, app"
"4c1a3caf-fa85-46ff-8b8f-599613310f48","Awesome app. Very easy to use and understand.",5,2,NA,"awesome app very easy to use and understand","awesome, app, very, easy, to, use, and, understand","awesome, app, easy, use, understand","awesom, app, easi, us, understand","awesome, app, easy, use, understand"
